,codigo,clase,descrip,cod_sector,um,costo_prom,costo_cif,costo_fob,art_venta,art_inv,art_compra,art_gramado,img,estado_venta,composicion,temporada,ligamento,combinacion,especificaciones,acabado,tipo,estetica,ancho,espesor,gramaje_prom,rendimiento,produc_ancho,produc_largo,produc_alto,produc_costo,mnj_x_lotes,cant_retazo,precio_retazo,sistema_liado,tags,visible_web,web_min_stock,shopify_id,tipo_iva,estado
871,H0325,Fabricado,REUTILIZAR,102,Mts,32400.0,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.4,0.0,0.0,0.0,14.0,45.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
872,H0326,Articulo,reutilizar,102,Unid,40400.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,,Mate,Punto,Liso,2.8,0.0,197.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,on,,,iva_10,Activo
873,H0328,Articulo,BOAL PANAMA,102,Mts,17381.63,17381.63,,True,True,True,True,,Normal,100% Poliéster,Perm,Tafetán,Hilos a Contra Tono,La tela Boal Panama es suave y delicada al tacto.,Mate,Plano,Liso,2.8,1.51,244.0,0.0,0.0,0.0,0.0,,Si,2.0,25007.0,Tubo,,false,,,iva_10,Activo
874,HO001,Articulo,MPA DISCO METAL 30,113,Unid,80078.98,94466.96,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
875,HO002,Articulo,MPA DISCO METAL 80,113,Unid,72881.9,94457.69,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
876,HO003,Articulo,MPA DISCO METAL 150,113,Unid,74152.72,94457.69,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
877,HO004,Articulo,MPA DISCO METAL 300,113,Unid,73305.59,94457.69,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
878,HO005,Articulo,MPA RESINA 150,113,Unid,19138.2,14164.95,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
879,HO006,Articulo,MPA RESINA 300,113,Unid,14164.95,14164.95,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
880,HO007,Articulo,MPA RESINA 500,113,Unid,10899.14,14164.95,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
881,HO008,Articulo,MPA RESINA 1000,113,Unid,5672.53,14164.95,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
882,HO009,Articulo,MPA RESINA 2000,113,Unid,13549.68,14164.98,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
883,HO010,Articulo,MPA RESINA 3000,113,Unid,13882.85,14164.98,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
884,HO011,Articulo,MPA DISCO METAL SOPORTE PARA RESINA,113,Unid,21049.3,22373.02,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
885,HO012,Articulo,MPA CINTA POLLERA NEGRO,113,Unid,109973.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
886,HO013,Articulo,MPA CINTA POLLERA G VERDE ,113,Unid,109973.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,1.0,1.0,1.0,,,,,Si,,,Manual,,,,,iva_10,Activo
887,HO014,Articulo,MPR  DIENTE METAL 30,113,Unid,45930.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Inactivo
888,HO015,Articulo,MPR DIENTE METAL 50,113,Unid,47216.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Inactivo
889,HO016,Articulo,MPR DIENTE METAL 120,113,Unid,1000.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Inactivo
890,HO017,Articulo,MABRILL MOPA NEGRO,113,Unid,650256.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
891,HO018,Articulo,MABRILL MOPA 1,113,Unid,1000.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
892,HO019,Articulo,MABRILL MOPA 2,113,Unid,1000.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
893,HO020,Articulo,MABRILL MOPA 3,113,Unid,408827.13,318291.31,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
894,HO021,Articulo,MABRILL MOPA 4,113,Unid,177471.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
895,HO022,Articulo,MABRILL SOPORTE PARA MOPA,113,Unid,650256.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
896,HO023,Articulo,MBORD DISCO 30,113,Unid,62094.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
897,HO024,Articulo,MBORD DISCO 80																,113,Unid,63691.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
898,HO025,Articulo,MBORD DISCO 150,113,Unid,63691.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
899,HO026,Articulo,MBORD DISCO 300,113,Unid,64261.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
900,HO027,Articulo,MBORD DISCO PARA PINTURA,113,Unid,89905.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
901,HO028,Articulo,MHELI MOPA NEGRO,113,Unid,1000.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
902,HO029,Articulo,MHELI MOPA ROJO,113,Unid,1000.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
903,HO030,Articulo,MHELI MOPA BLANCO,113,Unid,650256.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
904,HO031,Articulo,MHELI CEPILLO,113,Unid,650256.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
905,HO032,Articulo,MHELI SOPORTE PARA MOPA,113,Unid,109973.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
906,HO033,Articulo,MHELI VIRULANA,113,Unid,650256.0,,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
907,HO034,Articulo,H AGENTE A,113,Kg,21427.2,27057.82,,True,True,True,False,,Normal,,Perm,,,"Se compra por balde, cada balde tiene 25 kilos.
",Mate,Punto,Liso,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
908,HO035,Articulo,H AGENTE B,113,Kg,21215.83,25930.42,,True,True,True,False,,Normal,,Perm,,,"Se compra por balde, cada balde tiene 20 kilos.
",Mate,Punto,Liso,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
909,HO036,Articulo,ABRILLANTADOR DE CONCRETO NRO 9,113,Kg,21276.2,22234.47,,True,True,True,False,,Normal,,Perm,,,"SE COMPRA EN BALDES DE 20 KILOS.
",Mate,Punto,Liso,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
910,HO037,Articulo,H AGENTE 7,113,Kg,29505.25,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,false,,,iva_10,Activo
1222,IN314,Articulo,BOLSA PP 30 X 45 PARA MANTELES,106,Unid,19260.87,0.0,,True,True,True,False,,Normal,PLASTICO,Perm,NINGUNO,NINGUNO, BOLSA PP 30X45,Mate,Plano,Liso,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1223,IN315,Articulo,"CINTA METRICA DE 7,5 MTS 	",106,Unid,12980.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,false,,,iva_10,Activo
1224,IN316,Articulo,HDISCO PCD DT003,106,Unid,13107.08,13096.0,,True,True,True,False,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Inactivo
1226,IN318,Articulo,BOLSA BLANCA  CON MANIJA 60X80,106,Unid,24046.37,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.6,0.1,30.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1227,IN319,Articulo,CORTAGRIP DIA Y NOCHE POR TABLETA,106,Unid,6546.0,0.0,,True,True,True,False,,Normal,,Perm,,,REMEDIO,Mate,Punto,Liso,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Si,0.0,0.0,N_A,,false,,,iva_10,Activo
1229,IN321,Articulo,CARTUCHO HP 667 NEGRO,106,Unid,140000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1231,IN323,Articulo,BOLSA DE RESIDUOS DE 300 LTS,106,Unid,18500.0,0.0,,True,True,True,False,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1233,IN325,Articulo,PORTA LAPICES ,106,Unid,30107.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1234,IN326,Articulo,BOLSA PP 50 X 80 PARA TULES,106,Unid,12000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1235,IN327,Articulo,BASURERO GRANDE ,106,Unid,520000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1236,IN328,Articulo,LIQUIDO PARA PISOS LIMPIA PIEDRA X 5 LTS ,106,Unid,3000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1237,IN329,Articulo,CIF CREMA POR 5 LTS ,106,Unid,14850.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1238,IN330,Articulo,BASE NUMERICO CON DISPENSADOR,106,Unid,197221.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1239,IN331,Articulo,ROLLO PARA DISPENSADOR NUMERICO ,106,Unid,8055.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1240,IN332,Articulo,EMETAN GOTAS,106,Unid,19000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1241,IN333,Articulo,CANILLA DE PLASTICO (REPUESTO PARA BEBEDERO) ,106,Unid,5000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1242,IN334,Articulo,PLATOS DE TERGOPOL CON TAPAS ,106,Unid,2500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1243,IN335,Articulo,BOLIGRAFOS PUBLICITARIOS USO EXCLUSIVO COMERCIAL,106,Unid,4714.59,4714.59,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1244,IN336,Articulo,CINTA DE PAPEL ANCHA ,106,Unid,1500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1245,IN337,Articulo,LLAVEROS PUBLICITARIOS USO EXCLUSIVO AREA COMERCIAL,106,Unid,3731.55,3906.37,,True,True,True,False,,Normal,,Oto-Inv,,http://sistema.marijoa/marijoa,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1246,IN338,Articulo,ACRILEX VARIOS COLORES,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1247,IN339,Articulo,BANDEJA ORGANIZADOR DE PAPELES DE PLASTICO,106,Unid,15000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1248,IN340,Articulo,BOLIGEL AZUL,106,Unid,1500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1249,IN341,Articulo,BOLIGEL NEGRO,106,Unid,1300.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1250,IN342,Articulo,BOLIGRAFO ROSA,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1251,IN343,Articulo,BOLIGRAFO VERDE,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1252,IN344,Articulo,BOLIGRAFO VIOLETA,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1253,IN345,Articulo,CORCHETE DE METAL GRANDE,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1254,IN346,Articulo,BORRADOR PARA PIZZARRA,106,Unid,4500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1255,IN347,Articulo,CLIPS (MARIPOSITAS) Nº 28 MM,106,Unid,2500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1256,IN348,Articulo,CORCHETE METAL MEDIANO,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1257,IN349,Articulo,FOLIO PARA HOJAS OFICIO,106,Unid,3608.83,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1258,IN350,Articulo,GRAMPA Nº 23/13,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1259,IN351,Articulo,GRAMPA Nº 23/8,106,Unid,3000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1260,IN352,Articulo,LLAVEROS PLASTICOS,106,Unid,2000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1261,IN353,Articulo,MARCADOR PERMANENTE VERDE,106,Unid,2500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1262,IN354,Articulo,MOUSSE PAD,106,Unid,35000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1263,IN355,Articulo,PAPEL CARBON AZUL POR HOJA,106,Unid,250.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1264,IN356,Articulo,PILAS AAAA,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1265,IN357,Articulo,REGLA DE 30CM DE METAL,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1266,IN358,Articulo,SELLO NO NEGOCIABLE,106,Unid,30000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1267,IN359,Articulo,SOBRE BLANCO OFICIO,106,Unid,290.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1268,IN360,Articulo,TINTA PARA SELLOS AZUL,106,Unid,3000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1269,IN361,Articulo,TINTA PARA SELLOS VIOLETA,106,Unid,3000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1270,IN362,Articulo,CARPETAS CON FOLIO A4,106,Unid,20000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1271,IN363,Articulo,RESALTADOR AMARILLO NEÓN ,106,Unid,4952.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1272,IN364,Articulo,RESALTADOR AZUL ,106,Unid,3005.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1273,IN365,Articulo,RESALTADOR FUCSIA ,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1274,IN366,Articulo,RESALTADOR NARANJA ,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1275,IN367,Articulo,RESALTADOR VERDE ,106,Unid,3500.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1276,IN368,Articulo,GRAMPA N° 10,106,Unid,5000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1277,IN369,Articulo,AGENDA GRIS PUBLICITARIO,106,Unid,20000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1278,IN370,Articulo,AGENDA NEGRO PUBLICITARIO,106,Unid,20000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1279,IN371,Articulo,AGENDA NEGRO CON DISEÑO PUBLICITARIO,106,Unid,20000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1280,IN372,Articulo,CINTA CARTELERA ,106,Unid,13464.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1281,IN373,Articulo,CARPA NEGRA X 1 MT,106,Unid,304880.77,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1282,IN374,Articulo,MANEQUIES ADULTO,106,Unid,15000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1283,IN375,Articulo,MANEQUIES CRIATURA,106,Unid,15000.0,,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Si,,,Manual,,,,,iva_10,Activo
1284,IN376,Articulo,MANEQUIES DE MESA MEDIANO,106,Unid,10000.0,,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.0,1.0,1.0,,1.0,1.0,1.0,,Si,,,Manual,,,,,iva_10,Activo
1285,IN377,Articulo,MANEQUIES DE MESA CHICO,106,Unid,10000.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
1286,IN378,Articulo,CUADERNO DE DIBUJO,106,Unid,4030.16,3367.56,,True,True,True,False,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1287,IN379,Articulo,TALONARIO NOTA DE PEDIDO DUPLICADO,106,Unid,9750.0,0.0,,True,True,True,False,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
